52.37529, 9.38289
52.38276, 9.39298
52.39038, 9.40091
52.39925, 9.40918
52.40713, 9.41661
52.41502, 9.42397
52.42174, 9.43407
52.4226, 9.44844
52.41975, 9.46257
52.41658, 9.47735
52.41246, 9.4965
52.40942, 9.51037
52.40643, 9.52428
52.40313, 9.53936
52.39998, 9.55346
52.39693, 9.5674
52.3938, 9.58196
52.39146, 9.59693
52.39189, 9.61166
52.39306, 9.62676
52.39421, 9.6417
52.39534, 9.65646
52.39644, 9.67116
52.39766, 9.68712
52.39727, 9.70188
52.39435, 9.71576
52.38958, 9.7281
52.38148, 9.73467
52.37498, 9.74534
52.37279, 9.75955
52.3727, 9.77424
52.37345, 9.78893
52.37425, 9.80441
52.37472, 9.81933
52.37332, 9.83399
52.37037, 9.84802
52.36924, 9.86281
52.37034, 9.87794
52.37372, 9.89291
52.37648, 9.9073
52.37743, 9.92195
52.37834, 9.93678
52.37888, 9.95193
52.3803, 9.96638
52.37454, 9.97733
52.37144, 9.99117
52.37091, 10.00586
52.37438, 10.02001
52.37796, 10.03356
52.38202, 10.04886
52.38577, 10.06308
52.3898, 10.07821
52.39341, 10.09186
52.39707, 10.10575
52.4009, 10.12019
52.40495, 10.13554
52.40872, 10.14972
52.4123, 10.1633
52.41595, 10.17693
52.41965, 10.19075
52.42345, 10.20545
52.42708, 10.21923
52.43067, 10.23297
52.4343, 10.24667
52.43786, 10.26086
52.44074, 10.27608
52.44341, 10.2902
52.44608, 10.30443
52.44931, 10.32152
52.45201, 10.3359
52.45472, 10.35053
52.45633, 10.36503
52.45637, 10.37984
52.45644, 10.39877
52.45647, 10.41358
52.4565, 10.43151
52.45654, 10.44775
52.45658, 10.46608
52.45661, 10.48099
52.45664, 10.49614
52.45666, 10.51102
52.45669, 10.52708
52.45649, 10.54186
52.45388, 10.55626
52.44866, 10.56958
52.44353, 10.58185
52.438, 10.59389
52.43246, 10.60572
52.42794, 10.622
52.42594, 10.63669
52.42386, 10.65186
52.42207, 10.66677
52.42173, 10.68266
52.42252, 10.69825
52.42331, 10.71361
52.42403, 10.72876
52.42545, 10.74402
52.42723, 10.76032
52.42877, 10.77485
52.42968, 10.79016
52.43023, 10.80667
52.43045, 10.82197
52.43073, 10.84007
52.43096, 10.85717
52.43125, 10.87854
52.43151, 10.89476
52.43178, 10.91105
52.43199, 10.92602
52.43221, 10.94196
52.43355, 10.95679
52.43632, 10.97143
52.43955, 10.98522
52.44265, 11.00042
52.4459, 11.01534
52.44886, 11.03038
52.45174, 11.04538
52.45492, 11.06072
52.45765, 11.07487
52.46056, 11.08993
52.46312, 11.10414
52.46598, 11.119
52.46891, 11.13423
52.4717, 11.14849
52.47483, 11.16494
52.47797, 11.17926
52.48134, 11.1942
52.48458, 11.20804
52.4876, 11.22313
52.49005, 11.23764
52.49278, 11.25286
52.49529, 11.26716
52.49804, 11.28258
52.50149, 11.29915
52.50527, 11.31343
52.5074, 11.32982
52.50874, 11.34586
52.51122, 11.36144
52.51369, 11.37645
52.51616, 11.39167
52.51852, 11.40632
52.52038, 11.42184
52.52158, 11.43691
52.52112, 11.45252
52.5194, 11.46734
52.51919, 11.4863
52.52, 11.50128
52.52262, 11.51622
52.52601, 11.53138
52.52916, 11.54554
52.53254, 11.55949
52.53684, 11.57253
52.54158, 11.5863
52.54732, 11.60322
52.55227, 11.61579
52.55805, 11.62956
52.56217, 11.64439
52.56635, 11.66098
52.56952, 11.67517
52.57222, 11.68981
52.57492, 11.7055
52.57732, 11.71978
52.57964, 11.73531
52.58182, 11.74997
52.58457, 11.76867
52.5867, 11.78335
52.58867, 11.79997
52.59055, 11.81579
52.59249, 11.83088
52.5939, 11.84589
52.59542, 11.86101
52.59583, 11.87586
52.59593, 11.894
52.59601, 11.91176
52.59611, 11.9328
52.59664, 11.94783
52.59813, 11.96247
52.59964, 11.97713
52.5991, 11.99203
52.59625, 12.00631
52.59354, 12.02088
52.59107, 12.03827
52.59016, 12.05303
52.59021, 12.06855
52.59025, 12.08422
52.59029, 12.09922
52.59031, 12.11437
52.59031, 12.13006
52.59034, 12.14489
52.5904, 12.16214
52.59042, 12.18304
52.59047, 12.20033
52.59042, 12.2161
52.59046, 12.23112
52.59054, 12.24759
52.59057, 12.26506
52.59083, 12.27997
52.59112, 12.29565
52.59141, 12.31047
52.59341, 12.32558
52.59642, 12.33973
52.5997, 12.35453
52.60163, 12.36897
52.6019, 12.38492
52.602, 12.40118
52.60203, 12.42012
52.60197, 12.43641
52.60198, 12.45329
52.60186, 12.46857
52.60088, 12.48608
52.60002, 12.50168
52.59917, 12.51684
52.59825, 12.53185
52.59727, 12.54742
52.59634, 12.56231
52.59539, 12.5777
52.59436, 12.59429
52.5933, 12.61163
52.59227, 12.62814
52.59157, 12.64328
52.59116, 12.65885
52.59076, 12.67468
52.59031, 12.69496
52.58987, 12.71214
52.58945, 12.72813
52.58859, 12.74332
52.58572, 12.75829
52.58231, 12.77218
52.57886, 12.78616
52.57531, 12.80053
52.57176, 12.81493
52.56807, 12.82981
52.56457, 12.84398
52.55922, 12.86584
52.55635, 12.88013
52.55508, 12.89564
52.554, 12.91098
52.55254, 12.93297
52.55152, 12.94822
52.55059, 12.96331
52.54998, 12.97809
52.5484, 12.993
52.5471, 13.00996
52.54591, 13.02719
52.5448, 13.04327
52.54358, 13.06144
52.54251, 13.07637
52.54128, 13.09285
52.54017, 13.10867
52.53877, 13.1284
52.53765, 13.14426
52.53761, 13.15895
52.53847, 13.17334
52.53609, 13.18795
52.53308, 13.20374
52.53071, 13.21811
52.529, 13.2328
52.52491, 13.24577
52.51723, 13.25325
52.50877, 13.25821
52.5012, 13.26594
52.49807, 13.27923
52.50194, 13.29326
52.50526, 13.30699
52.50491, 13.32208
52.50888, 13.3335
52.51731, 13.33924
52.51957, 13.35219
52.52356, 13.36468
